
NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
3638404411024846,Dwi Sutrisno,Sawahlunto,04-11-2002,Perempuan,AB,Jalan Thamrin No.60,06/16,Tanah Abang,Cengkareng,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3508734411024846,Zahra Wahyudi,Padang,04-11-2002,Perempuan,AB,Jalan Sudirman No.60,06/16,Tanjungsari,Tapos,Buddha,Kawin,Guru,WNI,Seumur Hidup
3010080411024846,Ahmad Pratama,Bekasi,04-11-2002,Laki-Laki,B,Jalan Diponegoro No.60,06/16,Kebon Kacang,Sukmajaya,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1202840411024846,Yusuf Purnomo,Gunungkidul,04-11-2002,Laki-Laki,A,Jalan Diponegoro No.60,06/16,Purnawarman,Tapos,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
2656330411024846,Gunawan Santoso,Yogyakarta,04-11-2002,Laki-Laki,O,Jalan Diponegoro No.60,06/16,Kebon Kacang,Sukajaya,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2660210411024846,Hendra Setiawan,Purwokerto,04-11-2002,Laki-Laki,A,Jalan Gajah Mada No.60,06/16,Purnawarman,Beji,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3355790411024846,Gunawan Hidayat,Balikpapan,04-11-2002,Laki-Laki,A,Jalan Gajah Mada No.60,06/16,Desakota,Cengkareng,Buddha,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1701114411024846,Dwi Wahyudi,Blitar,04-11-2002,Perempuan,A,Jalan Merdeka No.60,06/16,Karanganyar,Sukajaya,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3321380411024846,Teguh Wijaya,Kuta,04-11-2002,Laki-Laki,AB,Jalan Gajah Mada No.60,06/16,Sukamaju,Pancoran Mas,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2399234411024846,Sunarti Wijaya,Surabaya,04-11-2002,Perempuan,A,Jalan Gajah Mada No.60,06/16,Purnawarman,Cibadak,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4186270411024846,Teguh Wijaya,Ubud,04-11-2002,Laki-Laki,AB,Jalan Gajah Mada No.60,06/16,Tanjungsari,Sukajaya,Konghucu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2657444411024846,Dwi Saputra,Jakarta Utara,04-11-2002,Perempuan,B,Jalan Merdeka No.60,06/16,Karanganyar,Cengkareng,Kristen,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2317830411024846,Joko Wijaya,Singaraja,04-11-2002,Laki-Laki,AB,Jalan Gajah Mada No.60,06/16,Tanjungsari,Beji,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2978220411024846,Yusuf Wibowo,Pekanbaru,04-11-2002,Laki-Laki,A,Jalan Sudirman No.60,06/16,Sindangsari,Kemayoran,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3950960411024846,Gunawan Santoso,Gianyar,04-11-2002,Laki-Laki,B,Jalan Gajah Mada No.60,06/16,Kebon Kacang,Beji,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
4228274411024846,Dwi Saputra,Tebing Tinggi,04-11-2002,Perempuan,O,Jalan Diponegoro No.60,06/16,Sindangsari,Sukmajaya,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2154544411024846,Indah Wibowo,Kutai Barat,04-11-2002,Perempuan,AB,Jalan Diponegoro No.60,06/16,Kebon Jeruk,Cipayung,Katolik,Kawin,Guru,WNI,Seumur Hidup
2379935101681717,Murni Wahyudi,Cirebon,11-01-1968,Perempuan,AB,Jalan Sudirman No.157,05/22,Mekarjaya,Beji,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2117025101681717,Putri Purnomo,Sleman,11-01-1968,Perempuan,B,Jalan Merdeka No.157,05/22,Kebon Jeruk,Beji,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1691281101681717,Yusuf Santoso,Padang,11-01-1968,Laki-Laki,AB,Jalan Merdeka No.157,05/22,Sukamaju,Cengkareng,Hindu,Belum Kawin,Wartawan,WNI,Seumur Hidup
1721875101681717,Dewi Setiawan,Surakarta,11-01-1968,Perempuan,A,Jalan Sudirman No.157,05/22,Tanah Abang,Tapos,Hindu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3394645101681717,Zahra Hidayat,Jakarta Pusat,11-01-1968,Perempuan,B,Jalan Diponegoro No.157,05/22,Cibubur,Kemayoran,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
1339031101681717,Wahyu Setiawan,Bandung,11-01-1968,Laki-Laki,AB,Jalan Gajah Mada No.157,05/22,Desakota,Cipayung,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
3570775101681717,Fitri Wibowo,Bogor,11-01-1968,Perempuan,AB,Jalan Merdeka No.157,05/22,Cilincing,Cibadak,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2919361101681717,Hendra Sutrisno,Siak,11-01-1968,Laki-Laki,AB,Jalan Merdeka No.157,05/22,Tanjungsari,Beji,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4220745101681717,Putri Pratama,Pematangsiantar,11-01-1968,Perempuan,A,Jalan Sudirman No.157,05/22,Mekarjaya,Sukajaya,Buddha,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
4315101101681717,Teguh Wahyudi,Samarinda,11-01-1968,Laki-Laki,AB,Jalan Diponegoro No.157,05/22,Kebon Jeruk,Tapos,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3298151101681717,Yusuf Wahyudi,Balikpapan,11-01-1968,Laki-Laki,AB,Jalan Merdeka No.157,05/22,Mekarjaya,Tapos,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
1997641101681717,Hendra Wahyudi,Siak,11-01-1968,Laki-Laki,O,Jalan Merdeka No.157,05/22,Cilincing,Beji,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2899811101681717,Hendra Wijaya,Kulon Progo,11-01-1968,Laki-Laki,AB,Jalan Gajah Mada No.157,05/22,Kebon Jeruk,Kemayoran,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3495875101681717,Murni Saputra,Yogyakarta,11-01-1968,Perempuan,A,Jalan Sudirman No.157,05/22,Desakota,Tapos,Islam,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
3797695101681717,Murni Santoso,Surakarta,11-01-1968,Perempuan,A,Jalan Diponegoro No.157,05/22,Kebon Kacang,Sukajaya,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1903645101681717,Dewi Sutrisno,Jakarta Selatan,11-01-1968,Perempuan,O,Jalan Sudirman No.157,05/22,Mekarjaya,Cengkareng,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2970185101681717,Putri Saputra,Jakarta Timur,11-01-1968,Perempuan,O,Jalan Merdeka No.157,05/22,Kebon Kacang,Cilandak,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4174375101681717,Dwi Pratama,Sleman,11-01-1968,Perempuan,A,Jalan Gajah Mada No.157,05/22,Tanjungsari,Cibadak,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3883501101681717,Yusuf Sutrisno,Magelang,11-01-1968,Laki-Laki,B,Jalan Merdeka No.157,05/22,Tanjungsari,Cengkareng,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4341635101681717,Fitri Wijaya,Gianyar,11-01-1968,Perempuan,O,Jalan Thamrin No.157,05/22,Kebon Jeruk,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2320915101681717,Dwi Santoso,Bukittinggi,11-01-1968,Perempuan,A,Jalan Gajah Mada No.157,05/22,Purnawarman,Pancoran Mas,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2493941101681717,Yusuf Purnomo,Siak,11-01-1968,Laki-Laki,B,Jalan Sudirman No.157,05/22,Tanjungsari,Cilandak,Buddha,Kawin,Wartawan,WNI,Seumur Hidup
3177301101681717,Budi Purnomo,Medan,11-01-1968,Laki-Laki,O,Jalan Sudirman No.157,05/22,Mekarjaya,Cengkareng,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4287605101681717,Murni Hidayat,Purwokerto,11-01-1968,Perempuan,B,Jalan Gajah Mada No.157,05/22,Tanjungsari,Sukajaya,Konghucu,Kawin,Guru,WNI,Seumur Hidup
1399535101681717,Sunarti Santoso,Medan,11-01-1968,Perempuan,A,Jalan Merdeka No.157,05/22,Cibubur,Tapos,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3252785101681717,Putri Setiawan,Kampar,11-01-1968,Perempuan,AB,Jalan Sudirman No.157,05/22,Sindangsari,Cibadak,Kristen,Cerai Hidup,Buruh,WNI,Seumur Hidup
3836081101681717,Joko Sutrisno,Bukittinggi,11-01-1968,Laki-Laki,O,Jalan Merdeka No.157,05/22,Desakota,Cilandak,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4165195101681717,Dewi Hidayat,Denpasar,11-01-1968,Perempuan,AB,Jalan Merdeka No.157,05/22,Tanjungsari,Sukmajaya,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1181411101681717,Herman Sutrisno,Medan,11-01-1968,Laki-Laki,B,Jalan Gajah Mada No.157,05/22,Kebon Jeruk,Tapos,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2211201101681717,Teguh Hidayat,Samarinda,11-01-1968,Laki-Laki,AB,Jalan Thamrin No.157,05/22,Tanjungsari,Sukmajaya,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3064841101681717,Hendra Hidayat,Jakarta Barat,11-01-1968,Laki-Laki,B,Jalan Sudirman No.157,05/22,Desakota,Pancoran Mas,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4267575101681717,Dewi Wibowo,Magelang,11-01-1968,Perempuan,AB,Jalan Sudirman No.157,05/22,Sukamaju,Cipayung,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2289725101681717,Kartika Saputra,Jakarta Utara,11-01-1968,Perempuan,O,Jalan Sudirman No.157,05/22,Purnawarman,Cilandak,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3145894707753910,Murni Purnomo,Singaraja,07-07-1975,Perempuan,AB,Jalan Sudirman No.134,12/10,Cibubur,Sukmajaya,Katolik,Kawin,Guru,WNI,Seumur Hidup
4062254707753910,Zahra Sutrisno,Surakarta,07-07-1975,Perempuan,O,Jalan Diponegoro No.134,12/10,Cilincing,Tapos,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3742104707753910,Putri Hidayat,Pematangsiantar,07-07-1975,Perempuan,O,Jalan Thamrin No.134,12/10,Tanah Abang,Sukmajaya,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2215164707753910,Putri Purnomo,Jakarta Barat,07-07-1975,Perempuan,O,Jalan Thamrin No.134,12/10,Tanjungsari,Tapos,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2686734707753910,Sunarti Hidayat,Bengkalis,07-07-1975,Perempuan,A,Jalan Merdeka No.134,12/10,Mekarjaya,Pancoran Mas,Katolik,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1782470707753910,Herman Setiawan,Madiun,07-07-1975,Laki-Laki,A,Jalan Diponegoro No.134,12/10,Cibubur,Sukajaya,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4446794707753910,Murni Saputra,Surakarta,07-07-1975,Perempuan,B,Jalan Merdeka No.134,12/10,Kebon Jeruk,Cipayung,Buddha,Kawin,Wiraswasta,WNI,Seumur Hidup
3875954707753910,Putri Saputra,Denpasar,07-07-1975,Perempuan,O,Jalan Sudirman No.134,12/10,Sindangsari,Sukmajaya,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3704460707753910,Yusuf Wahyudi,Medan,07-07-1975,Laki-Laki,B,Jalan Sudirman No.134,12/10,Desakota,Cilandak,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3540220707753910,Teguh Santoso,Padang,07-07-1975,Laki-Laki,O,Jalan Diponegoro No.134,12/10,Purnawarman,Cilandak,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3325294707753910,Kartika Santoso,Jakarta Utara,07-07-1975,Perempuan,A,Jalan Diponegoro No.134,12/10,Kebon Kacang,Kemayoran,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4172360707753910,Yusuf Purnomo,Semarang,07-07-1975,Laki-Laki,B,Jalan Gajah Mada No.134,12/10,Sindangsari,Sukmajaya,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2997990707753910,Ahmad Saputra,Jakarta Barat,07-07-1975,Laki-Laki,A,Jalan Thamrin No.134,12/10,Purnawarman,Sukmajaya,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3902090707753910,Herman Wijaya,Tenggarong,07-07-1975,Laki-Laki,O,Jalan Sudirman No.134,12/10,Sindangsari,Tapos,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2447810707753910,Hendra Wibowo,Tenggarong,07-07-1975,Laki-Laki,A,Jalan Sudirman No.134,12/10,Desakota,Cipayung,Islam,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
1629874707753910,Indah Wahyudi,Blitar,07-07-1975,Perempuan,B,Jalan Merdeka No.134,12/10,Desakota,Beji,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1454690707753910,Joko Santoso,Gianyar,07-07-1975,Laki-Laki,A,Jalan Gajah Mada No.134,12/10,Karanganyar,Sukmajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
1548840707753910,Teguh Pratama,Tenggarong,07-07-1975,Laki-Laki,AB,Jalan Thamrin No.134,12/10,Tanah Abang,Tapos,Katolik,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1684084707753910,Indah Wahyudi,Bukittinggi,07-07-1975,Perempuan,AB,Jalan Gajah Mada No.134,12/10,Sindangsari,Sukmajaya,Konghucu,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
4437724707753910,Sunarti Hidayat,Siak,07-07-1975,Perempuan,AB,Jalan Gajah Mada No.134,12/10,Kebon Kacang,Sukajaya,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2861154707753910,Lestari Wibowo,Bogor,07-07-1975,Perempuan,B,Jalan Thamrin No.134,12/10,Kebon Jeruk,Cibadak,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1401844707753910,Indah Purnomo,Purwokerto,07-07-1975,Perempuan,B,Jalan Merdeka No.134,12/10,Sukamaju,Tapos,Buddha,Kawin,Wiraswasta,WNI,Seumur Hidup
1159820707753910,Wahyu Wahyudi,Tanjungbalai,07-07-1975,Laki-Laki,O,Jalan Thamrin No.134,12/10,Cilincing,Sukajaya,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2796660707753910,Ahmad Setiawan,Siak,07-07-1975,Laki-Laki,B,Jalan Sudirman No.134,12/10,Karanganyar,Tapos,Kristen,Cerai Hidup,Buruh,WNI,Seumur Hidup
1678160707753910,Teguh Wibowo,Kampar,07-07-1975,Laki-Laki,B,Jalan Diponegoro No.134,12/10,Sukamaju,Sukajaya,Kristen,Kawin,Wartawan,WNI,Seumur Hidup
3746880707753910,Hendra Santoso,Binjai,07-07-1975,Laki-Laki,B,Jalan Merdeka No.134,12/10,Sindangsari,Sukajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3480084707753910,Kartika Wibowo,Madiun,07-07-1975,Perempuan,O,Jalan Merdeka No.134,12/10,Cilincing,Sukajaya,Islam,Kawin,Wiraswasta,WNI,Seumur Hidup
2541404707753910,Lestari Hidayat,Semarang,07-07-1975,Perempuan,A,Jalan Thamrin No.134,12/10,Karanganyar,Beji,Hindu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
3314520707753910,Wahyu Sutrisno,Jakarta Selatan,07-07-1975,Laki-Laki,AB,Jalan Sudirman No.134,12/10,Kebon Kacang,Pancoran Mas,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2640454707753910,Zahra Hidayat,Jakarta Timur,07-07-1975,Perempuan,O,Jalan Gajah Mada No.134,12/10,Cilincing,Cibadak,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1190990707753910,Budi Purnomo,Solok,07-07-1975,Laki-Laki,AB,Jalan Diponegoro No.134,12/10,Cilincing,Beji,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1125770707753910,Herman Saputra,Bukittinggi,07-07-1975,Laki-Laki,AB,Jalan Thamrin No.134,12/10,Purnawarman,Tapos,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4323914707753910,Sunarti Hidayat,Pekanbaru,07-07-1975,Perempuan,O,Jalan Sudirman No.134,12/10,Tanjungsari,Pancoran Mas,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1135670707753910,Budi Saputra,Madiun,07-07-1975,Laki-Laki,O,Jalan Sudirman No.134,12/10,Sindangsari,Kemayoran,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1189154707753910,Kartika Wibowo,Bukittinggi,07-07-1975,Perempuan,B,Jalan Diponegoro No.134,12/10,Mekarjaya,Cibadak,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
2172274707753910,Lestari Wibowo,Jakarta Selatan,07-07-1975,Perempuan,A,Jalan Sudirman No.134,12/10,Desakota,Tapos,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
2212580707753910,Ahmad Pratama,Bontang,07-07-1975,Laki-Laki,B,Jalan Gajah Mada No.134,12/10,Cibubur,Kemayoran,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3508510707753910,Herman Setiawan,Pematangsiantar,07-07-1975,Laki-Laki,A,Jalan Merdeka No.134,12/10,Sukamaju,Sukmajaya,Buddha,Kawin,Guru,WNI,Seumur Hidup
2723680707753910,Budi Hidayat,Tenggarong,07-07-1975,Laki-Laki,A,Jalan Sudirman No.134,12/10,Purnawarman,Cengkareng,Konghucu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2264794707753910,Dewi Hidayat,Bantul,07-07-1975,Perempuan,O,Jalan Diponegoro No.134,12/10,Kebon Kacang,Sukajaya,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2986204707753910,Kartika Pratama,Semarang,07-07-1975,Perempuan,B,Jalan Sudirman No.134,12/10,Tanjungsari,Cengkareng,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1540284707753910,Sunarti Pratama,Denpasar,07-07-1975,Perempuan,O,Jalan Gajah Mada No.134,12/10,Sukamaju,Beji,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3426310707753910,Hendra Hidayat,Singaraja,07-07-1975,Laki-Laki,B,Jalan Sudirman No.134,12/10,Cilincing,Cipayung,Hindu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1518104707753910,Murni Wahyudi,Denpasar,07-07-1975,Perempuan,O,Jalan Thamrin No.134,12/10,Cilincing,Pancoran Mas,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1665430707753910,Wahyu Wahyudi,Binjai,07-07-1975,Laki-Laki,AB,Jalan Thamrin No.134,12/10,Kebon Kacang,Kemayoran,Kristen,Kawin,Guru,WNI,Seumur Hidup
3283804707753910,Murni Pratama,Surakarta,07-07-1975,Perempuan,O,Jalan Merdeka No.134,12/10,Sindangsari,Cengkareng,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3560680707753910,Ahmad Pratama,Kuta,07-07-1975,Laki-Laki,AB,Jalan Gajah Mada No.134,12/10,Kebon Kacang,Sukajaya,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
1989910810054212,Gunawan Hidayat,Surakarta,08-10-2005,Laki-Laki,AB,Jalan Gajah Mada No.89,12/11,Kebon Jeruk,Cilandak,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
2005224810054212,Lestari Pratama,Denpasar,08-10-2005,Perempuan,B,Jalan Thamrin No.89,12/11,Tanah Abang,Cipayung,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2104870810054212,Gunawan Saputra,Kulon Progo,08-10-2005,Laki-Laki,O,Jalan Thamrin No.89,12/11,Sindangsari,Cibadak,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4296444810054212,Zahra Purnomo,Kuta,08-10-2005,Perempuan,AB,Jalan Thamrin No.89,12/11,Tanah Abang,Sukmajaya,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1913124810054212,Lestari Purnomo,Tegal,08-10-2005,Perempuan,O,Jalan Thamrin No.89,12/11,Sindangsari,Tapos,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1776060810054212,Herman Hidayat,Bontang,08-10-2005,Laki-Laki,AB,Jalan Merdeka No.89,12/11,Tanah Abang,Beji,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2805394810054212,Putri Purnomo,Sleman,08-10-2005,Perempuan,O,Jalan Thamrin No.89,12/11,Purnawarman,Cibadak,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3830270810054212,Ahmad Wahyudi,Blitar,08-10-2005,Laki-Laki,B,Jalan Diponegoro No.89,12/11,Purnawarman,Cibadak,Islam,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1391670810054212,Budi Wahyudi,Malang,08-10-2005,Laki-Laki,AB,Jalan Gajah Mada No.89,12/11,Sindangsari,Pancoran Mas,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3264894810054212,Fitri Sutrisno,Madiun,08-10-2005,Perempuan,B,Jalan Sudirman No.89,12/11,Mekarjaya,Kemayoran,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3288010810054212,Teguh Purnomo,Malang,08-10-2005,Laki-Laki,A,Jalan Diponegoro No.89,12/11,Cilincing,Kemayoran,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2248230810054212,Yusuf Setiawan,Ubud,08-10-2005,Laki-Laki,AB,Jalan Thamrin No.89,12/11,Cilincing,Sukmajaya,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4167050810054212,Herman Hidayat,Kuta,08-10-2005,Laki-Laki,O,Jalan Thamrin No.89,12/11,Kebon Kacang,Tapos,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4146634810054212,Lestari Purnomo,Madiun,08-10-2005,Perempuan,AB,Jalan Diponegoro No.89,12/11,Karanganyar,Sukajaya,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2111014810054212,Kartika Purnomo,Malang,08-10-2005,Perempuan,A,Jalan Thamrin No.89,12/11,Desakota,Tapos,Konghucu,Belum Kawin,Buruh,WNI,Seumur Hidup
3645714810054212,Kartika Purnomo,Tegal,08-10-2005,Perempuan,A,Jalan Gajah Mada No.89,12/11,Tanjungsari,Cipayung,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2095834810054212,Putri Santoso,Tenggarong,08-10-2005,Perempuan,A,Jalan Sudirman No.89,12/11,Kebon Kacang,Tapos,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2340274810054212,Putri Wahyudi,Bantul,08-10-2005,Perempuan,O,Jalan Sudirman No.89,12/11,Tanjungsari,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3459704810054212,Indah Setiawan,Bukittinggi,08-10-2005,Perempuan,B,Jalan Merdeka No.89,12/11,Cibubur,Beji,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1710880810054212,Gunawan Hidayat,Sawahlunto,08-10-2005,Laki-Laki,O,Jalan Merdeka No.89,12/11,Cibubur,Pancoran Mas,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1498934810054212,Kartika Hidayat,Bandung,08-10-2005,Perempuan,O,Jalan Merdeka No.89,12/11,Cibubur,Pancoran Mas,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2635814810054212,Fitri Wahyudi,Payakumbuh,08-10-2005,Perempuan,O,Jalan Merdeka No.89,12/11,Karanganyar,Tapos,Katolik,Belum Kawin,Wartawan,WNI,Seumur Hidup
3185100810054212,Ahmad Purnomo,Denpasar,08-10-2005,Laki-Laki,AB,Jalan Thamrin No.89,12/11,Kebon Jeruk,Pancoran Mas,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
4475074810054212,Kartika Pratama,Yogyakarta,08-10-2005,Perempuan,B,Jalan Diponegoro No.89,12/11,Karanganyar,Tapos,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
3475340810054212,Wahyu Wahyudi,Gunungkidul,08-10-2005,Laki-Laki,O,Jalan Sudirman No.89,12/11,Karanganyar,Kemayoran,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2859754810054212,Zahra Wahyudi,Siak,08-10-2005,Perempuan,O,Jalan Merdeka No.89,12/11,Cilincing,Cibadak,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1321060810054212,Hendra Sutrisno,Bekasi,08-10-2005,Laki-Laki,B,Jalan Sudirman No.89,12/11,Tanah Abang,Cengkareng,Kristen,Belum Kawin,Guru,WNI,Seumur Hidup
3233740810054212,Yusuf Santoso,Jakarta Pusat,08-10-2005,Laki-Laki,A,Jalan Merdeka No.89,12/11,Karanganyar,Cipayung,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1743920810054212,Yusuf Wahyudi,Madiun,08-10-2005,Laki-Laki,AB,Jalan Sudirman No.89,12/11,Tanah Abang,Sukajaya,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
2848100810054212,Hendra Hidayat,Bantul,08-10-2005,Laki-Laki,B,Jalan Thamrin No.89,12/11,Sukamaju,Cilandak,Katolik,Belum Kawin,Guru,WNI,Seumur Hidup
4437014810054212,Murni Hidayat,Pematangsiantar,08-10-2005,Perempuan,O,Jalan Gajah Mada No.89,12/11,Desakota,Kemayoran,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3933105612579516,Putri Wijaya,Surabaya,16-12-1957,Perempuan,B,Jalan Merdeka No.162,09/18,Cibubur,Kemayoran,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1205065612579516,Murni Setiawan,Tenggarong,16-12-1957,Perempuan,B,Jalan Diponegoro No.162,09/18,Sindangsari,Cilandak,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
4338915612579516,Sunarti Wahyudi,Samarinda,16-12-1957,Perempuan,AB,Jalan Gajah Mada No.162,09/18,Karanganyar,Sukajaya,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
