First Name,Last Name,Zip Code,CCN,Expiration Date
Joana,Schamberger,85453,6277810473069864616,05/25
Jaquan,Ortiz,44727,30527140651452,07/26
Eloise,Botsford,32371,4302086475920514,04/25
Consuelo,Johnson,79725,67876953274673789,03/26
Krystal,Williamson,70623,6376129398716357,11/27
Salvador,Reilly,14352,6375995850638904,01/25
Katlynn,Torphy,80541,506698881654344635,01/27
Joany,Pfannerstill,72237,6219773894510284293,05/27
Gunnar,Dickens,54270,6370958380473551,03/25
Catalina,Cruickshank,80725,62650026854189,03/27
Tom,Parker,18559,347961623056418,03/26
Beryl,Witting,31105,6500518972039401,12/26
Zaria,Runolfsdottir,86870,1800337358657803,09/25
Marjory,Rodriguez,76113,6497188594194647739,03/27
Bradford,Bosco,64594,622071338711749,03/26
Lowell,Rippin,51509,62201960571848433,08/27
Roman,Koss,35282,5188932086283527,09/26
Candice,Botsford,75490,352827110333707498,12/27
Name,Herzog,65348,18004614400715229,03/27
Kamron,Reynolds,25549,6062820221533972,03/27
Lucas,Ullrich,51485,3648476018026143669,07/25
Javonte,Little,80742,376602536491904,10/26
Josefina,Kuhn,58721,6746590163454446752,08/26
Alessandro,Rolfson,63072,347725492195783,02/25
Giovanna,Thiel,96280,493698910953376,06/25
Callie,Jacobson,73777,6376097510842197,08/26
Vern,Weissnat,36054,6516520229039095,12/25
Lelia,Ortiz,54033,6011314781892196376,10/27
Meggie,Halvorson,18760,62824128872866,10/26
Simeon,Hodkiewicz,49361,6062829214399549,09/25
Lyda,Langworth,79896,373736974390872,08/27
Julianne,Rice,78915,811036113746791234,06/26
Garnett,Wilkinson,88889,493698907562,06/25
Marguerite,Herzog,71978,3589460738818060,11/27
Dedrick,Schroeder,41791,3589021353676924357,09/27
Pablo,Walsh,25718,21317851914716808,10/27
Fatima,Mosciski,38486,2131163866383405469,05/26
Ezra,Nader,25969,4970657059742010,11/27
Kirsten,Zemlak,18940,5090005460695827,04/26
Preston,Ward,52245,6497503348016657048,07/27
Caitlyn,Streich,60190,6370957707287918,02/26
Heather,Jacobson,79743,81637932853428,04/25
Bill,Langosh,35308,67804467715779748,09/26
Kaela,Berge,95770,4348542186541458,09/25
Jared,Howe,89556,2720704836988578,04/26
Isabella,Schuppe,70013,6220053081888694027,07/25
Bette,Ruecker,22062,6277810650584951,03/27
Desmond,Lueilwitz,62089,3816665584064782910,09/25
Dawson,Swift,90485,30508615287964,05/26
Eldridge,Mann,20929,2221472537490500,10/27
Candida,Koelpin,84664,6550194538270051,12/27
Raphael,Kreiger,30862,4312748461435694,09/25
Wilfred,Donnelly,20600,5066993856137894,10/25
Dimitri,Kiehn,50056,6375992144541143,06/25
Oscar,Armstrong,81471,3528815617436678,11/26
Ruby,Rau,19972,3003177220991947062,12/26
Rickey,Kemmer,89902,81054411776197,03/27
Kailee,Strosin,80507,4400098383363712,04/26
Marge,Will,64680,3528695751428760354,11/26
Sydnie,Dietrich,49148,6442766786638486908,01/25
Charlie,Feest,71150,622094107027089,05/25
Lucious,Koelpin,51495,4334640707370468,04/25
Noemie,Schiller,76483,6505382930323562,03/25
Lia,Bernhard,55886,377596507011999,08/27
Ephraim,Leffler,31598,378764845695266,03/26
Lelah,Gutmann,22081,6449753049755363164,06/26
Terence,Cole,20664,3054910357833109827,08/27
Raegan,Hudson,57020,6011409066117640663,05/25
Logan,Kuhic,24909,5067795924475,06/26
Christian,Cummerata,32448,3632808400441487,05/27
Enos,Ortiz,91453,6449212779833133925,04/27
Jeffry,Farrell,38768,6442044789856833557,01/27
Alejandrin,Boehm,63477,4552727990220974,10/27
Annette,Blanda,57302,508999680038,07/26
Pierre,Waters,72610,6496102040891096569,07/26
Kiana,Wiza,53109,371053914580006,05/25
Edwardo,Kuhn,50432,4537183982993493,05/25
Forest,Schimmel,52359,6585421025053909,09/26
Dee,Blanda,91046,6011707152914909284,09/26
Price,Hudson,58541,6011581821119263,02/26
Rhett,Blanda,46287,4936981036391612833,11/25
Wilfred,Heidenreich,21937,4435798852016944,09/27
Waylon,Rice,43818,6229995862559609,06/27
June,Pacocha,63124,6550190325954907,09/25
Anabel,Quitzon,75593,684035095086838893,02/26
Darrell,Spinka,52369,5089996203490349,09/26
Shakira,Bahringer,56443,6375996620613342,11/26
Jayce,Becker,71172,6370954575755969,08/25
Alvina,Erdman,33045,6376091513082463,03/26
Arnold,Zulauf,85131,6220966423496111653,07/27
Wilma,Barrows,72285,2720326619204906,10/27
Zelda,Ortiz,51596,4939544392141045,04/25
Vivian,Reilly,71589,628262169068939499,04/25
Gwendolyn,Kuvalis,92547,3830530803659923091,04/25
Camille,Zieme,20835,6062825711800328,09/26
Devan,Nikolaus,52831,4623062828346097,07/25
Austen,Gutmann,33676,3052453342964653428,01/26
Quinton,Schuster,44513,50000000485088962,03/25
Una,Stehr,31717,375943220607319,10/26
Jeffrey,Kutch,10943,3052199372372458929,10/26
Lila,Willms,74944,3528960633451209509,11/25
Norma,Kovacek,31900,6062823119394234,05/27
Kristopher,Blick,44782,4027578543370239,04/27
Leon,Shanahan,44262,35283410262872927,03/25
Emery,Satterfield,45186,6363683130740310,11/26
Kaylee,Waelchi,63007,6276597787759196315,10/27
Reilly,Bernier,59198,6376122041786059,08/25
Albina,Nikolaus,23079,811023103113117928,08/26
Vince,Jacobson,61506,627700351053457,07/26
Oscar,Kunze,92284,2704061685543842,06/26
Jerod,Deckow,57644,4705313659142126,11/25
Phyllis,Sipes,42833,6062829312335791,12/27
Glenda,Olson,90205,18000426712943751,04/27
Wilmer,Champlin,49830,345105460036909,10/26
Rigoberto,Heaney,49714,6062827111558399,07/26
Hollie,Macejkovic,84192,4483003292745462,11/26
Vita,Skiles,67430,4995464689866686,02/26
Freddie,Schuster,15869,6444020078702213,08/27
Carol,Marvin,28322,6011711138842518028,11/25
Granville,Baumbach,16081,5151156976362869,07/25
Brett,Fahey,13493,372205847635450,10/26
Valerie,OReilly,86591,2715710222057420,10/26
Javier,Tillman,92334,39291877117325,05/26
Alaina,Connelly,76576,6062826235992831,06/26
Shany,Langworth,50048,6495458168680675,04/26
Austen,Bechtelar,11232,6220186561636535929,03/27
Axel,Kihn,43821,373208551263146,06/27
Laurianne,Boyer,20319,2713927918522341,03/27
Annabell,Hoeger,81481,2720669492465106,06/26
Dwight,Bahringer,36722,340884651237246,10/27
Estelle,Greenholt,93152,6062820191960692,11/27
Waldo,Lehner,51788,340891407596973,02/25
Bettye,Huel,28523,2221156510142002,04/27
Hassan,Adams,60485,343052499415484,07/27
Marcus,Von,74464,62201842788787,08/26
Tyree,Bergstrom,18349,376580677048446,08/27
Cecile,Flatley,95646,6376098269786536,01/25
Maymie,Gerlach,30062,6062820711753551,04/26
Emmanuelle,Jakubowski,32853,4870589585873699,12/27
Kody,VonRueden,35053,6375990291783419,06/26
Conrad,Flatley,54527,1800436229153267225,04/27
Raymond,Predovic,28167,6376121957735928,06/26
Jerry,Wiza,97383,345187698896098,04/26
Cornelius,Becker,32719,376094230294448,06/27
Reta,Labadie,75878,3589671505604418983,09/25
Gayle,Sanford,69891,2229595960251940,08/27
Maximillia,Farrell,37062,6011842028803525,01/25
Melisa,Ruecker,55533,6505410016485458,04/25
Triston,Lakin,23256,3680874270587896299,05/25
Zander,Wintheiser,14316,6062827880515737,04/26
Margot,Emmerich,79346,374773219654563,07/27
Anastasia,Hintz,14798,6291767255074121,10/27
Tania,Wyman,57758,628200556060562,09/27
Cecile,Wintheiser,72904,6446350744158369,04/26
Aracely,Collier,54155,6449318023865778148,10/26
Estell,Moore,20523,6376127298173489,07/25
Marquise,Gusikowski,10366,3528885846474691,05/26
Bonita,Vandervort,25811,6448230327520482,02/25
Freeman,Gerlach,66344,346502432421558,03/27
Kylee,Raynor,59288,6011457337540278,03/27
Kamille,Simonis,41057,342294977866892,03/26
Johnson,Smith,69412,6277005794478968,05/27
Maureen,Beahan,92425,1800876228223881681,12/27
Dario,Hermann,51608,6062826726118961,11/27
Laura,Hartmann,54783,6011912155753361,10/27
Elias,Morissette,90849,6376094562669313,08/27
Troy,Kuhn,59073,3813308000221427174,06/25
Adeline,Emard,15606,6062821779345421,08/26
Myrtis,Lesch,98763,2391968544731392,03/27
Mallory,Bayer,40137,5543911338823371,08/27
Eldon,Spinka,49158,4618313963080406,07/26
Isac,Boyle,24855,6376090170594919,04/25
Madonna,Baumbach,99694,6375680745369895,12/26
Rigoberto,Stoltenberg,33514,4663434518570818,12/26
Rudolph,Gerhold,82237,6376091444616967,02/27
Kendra,Conroy,59496,341791890909528,08/26
Aaron,Harber,18145,62778148726426478,06/27
Stewart,Lesch,49520,6062825186081875,06/26
Manuel,Fisher,19007,63695776939069,12/27
Scotty,Windler,83690,2221418568525201,11/26
Abe,Powlowski,51351,6370951149482229,06/26
Dereck,Murazik,27108,5179359096795814,07/26
Kianna,Stroman,30988,6277994445783407,02/26
Tomasa,Wolf,74061,3059560186438334296,09/25
Mariam,McDermott,35055,6375993443235973,09/27
Virginie,Lemke,31731,375025225335979,01/26
Josianne,Mohr,77467,62207280044953098,10/25
Trinity,Corwin,17544,6494235186238872678,02/27
Samantha,Nitzsche,16696,6375996149273826,06/25
Zoe,Haag,87220,6376121194910714,04/25
Bryana,Gislason,95862,6375689877013031,03/26
Carlie,Ullrich,81052,6282479013741832,08/27
Sigmund,Cremin,25498,348767693116837,11/26
Boris,Grimes,22335,35287186252756678,09/26
Hugh,Nicolas,71370,4334323135913015,12/25
Abbigail,Roob,65918,3589545333396643,08/26
Albert,Keebler,94129,6062823945844998,07/27
Cynthia,Kertzmann,60243,370492541925419,05/26
Scotty,Lindgren,20615,62924627414630,06/26
Max,Zemlak,32851,6442583779032868319,10/27
Francis,Bernhard,20238,815284118306757,10/25
Mariana,Lemke,88938,6441486287633560475,12/25
Erick,Boyer,21246,344755123115374,01/25
Gust,Wisoky,52734,59893835414093,06/26
Dulce,Jenkins,16393,6062828401171539,09/25
Bernard,Schumm,76813,6376126287698340,03/25
Josianne,Huels,69173,500000122648434,12/25
Judge,Powlowski,64817,35890604060933759,12/27
Megane,Hettinger,71356,2229312043996453,08/27
Yasmin,Kutch,16679,6504393639273306,10/27
Aiyana,Jacobi,85905,4028037460732938,10/26
Florida,Bartoletti,76035,3646180643689858,03/25
Alvina,Yost,20097,6375998717842008,07/25
Adeline,Hartmann,63638,2702655437453630,05/25
Rita,Hintz,95267,81323925826756312,12/25
Orval,Nienow,13539,2388777532407880,10/26
Ellis,Zemlak,94546,4011783928517747,04/26
Jermaine,Quitzon,42369,622093780344246018,04/26
Nadia,Bruen,72586,4376478990602555,07/26
Roman,Lang,42150,6376127222238754,12/25
Aurelio,Ortiz,76093,6363681776717410,02/27
Ezekiel,Simonis,31368,4490335237779250,02/27
Francisca,Parker,45805,6370953187122337,11/25
Mara,Heaney,14972,6502871977632508,01/26
Angelina,Miller,89887,50677969647269078,01/25
Estel,Harris,58229,4174955034984648,10/26
Gillian,Auer,26235,622079366408990895,04/26
Julian,Olson,20044,344105731091270,12/26
Harry,Stamm,73084,6011933237771452902,03/27
Ursula,Konopelski,36959,6062829698130204,10/26
Jalon,Champlin,61649,4830763877245309,04/25
Junior,Lynch,86826,6444175833241783627,09/25
Odie,Turner,39669,372369953233029,07/27
Hosea,Hoppe,46531,6011641528766947,05/26
Heaven,Goldner,55451,6370954441333009,09/26
Glen,Treutel,68854,4909390533596960,08/25
Amy,Roob,53204,6504857898954848,04/25
Pattie,Buckridge,19708,6446552691177647036,01/26
Deangelo,Hane,82498,6062825871042257,03/26
Hermann,Simonis,62675,62499983766055,07/27
Royal,Cronin,10350,2229354287732962,06/25
Addie,Lebsack,60500,6376099061335647,08/25
Gennaro,Sporer,25288,4704300571038319,06/25
Jovany,Wiza,59229,180092253521623078,02/25
Riley,Grimes,32996,62770028418229,08/25
Stacey,Emard,90449,2706433414747499,01/26
Gwen,Bernhard,61547,343390089599857,02/25
Bertha,McGlynn,47753,2294490159995129,12/25
Rafael,Swaniawski,81436,4389359557903971,03/26
Amina,Reinger,66642,6376097813866885,06/25
Emilio,Towne,10946,4400915651346964,10/27
Derrick,Hintz,53949,3059438533240590,02/25
Dedric,Bogisich,38814,5067780569722800,01/25
Bria,Crist,82607,3950898753131094,02/26
Dianna,Bednar,16905,6504059221747201,11/25
Khalil,Auer,96524,811034650198995,03/27
Cleora,Parker,28665,6375998820216918,12/25
Frederik,Turner,44790,62895976467769,05/27
Cesar,Bednar,32021,6376098783789206,04/25
Miracle,Lebsack,41205,6507206499343778,03/26
Zane,Quigley,83187,6496515035246927279,05/27
Johnathan,Steuber,65639,6375997696791582,01/27
Brady,Ziemann,44415,343860111427087,04/26
Thaddeus,Goldner,56104,5000002381542195,03/26
Rudolph,Effertz,67476,4576314207368029,04/25
Jayne,Shields,92947,2221372996911121,05/26
Paolo,Farrell,88249,6504749414006994036,10/26
Woodrow,Bahringer,91582,6277805916357598,01/25
Carmelo,Balistreri,36456,2662012769087859,02/27
Amari,Auer,76963,213161504338493252,03/25
Althea,Kerluke,75800,6442135521481108,11/27
Finn,Wintheiser,17934,6536646286345681,04/26
Consuelo,Klein,47510,4344963974088995,03/25
Harmon,Kunze,21724,49369846420312116,11/26
Brennan,McDermott,91072,3528777149805814,05/27
Domenica,Kuhn,30395,67089721478868478,06/26
Lola,Waters,52396,6062825313992069,11/25
Clyde,Shanahan,61023,2229671538249805,10/26
Dayne,Altenwerth,26079,378090799853762,11/27
Kristopher,Kunde,39384,508999015641865624,12/27
Lauren,Graham,92575,6493416294073738,05/27
Gaylord,Prohaska,53963,6011326422683567675,05/26
Antwon,Swaniawski,51904,6062828768325058,06/25
Jazmyn,Gibson,60770,59753654940489,09/27
Saul,Wolf,49968,3589961914227083324,09/25
Mariano,Rippin,83467,6289082802128645119,09/26
Samir,Watsica,63615,6062821979369239,03/27
Casimir,Nader,92412,2221068998638056,08/25
Finn,Murazik,57353,6492064804519654496,11/27
Dovie,Hermiston,63408,6376093458076971,12/27
Schuyler,Block,66713,6375998841962458,02/27
Enoch,Daniel,91679,2131027787787754,03/25
Francesca,Tremblay,92113,5612115293720737626,10/27
Lue,Satterfield,69950,6062829784276325,05/27
Megane,Sipes,76316,622999931764311,09/26
Jazmyne,Farrell,56053,352870989137772006,04/27
Genoveva,Wolf,11767,2299689991058831,04/25
Dina,Effertz,58579,6062822819653055,03/26
Ray,Fadel,48288,62182209350199,10/25
Felipa,Bogisich,64370,6376123134855116,02/26
Lilla,Zieme,41376,6062823346791756,07/26
Evans,Donnelly,23059,3589821776631836104,04/25
Eleanore,Ryan,56840,1800881167620544,06/26
Terry,Hagenes,44513,81104915152415588,08/25
Cletus,Gleichner,52254,6370951210350479,12/27
Jasper,Fahey,16493,6062823588699287,11/25
Madaline,Treutel,88229,6507277567160774,04/25
Alejandrin,Tillman,51680,506698580590,06/26
Josephine,Barton,33823,4617536061330213,12/25
Aliya,Hayes,71027,6376125231474527,04/27
Andre,Bosco,33841,6490723879026892422,09/27
Aurelio,Veum,18350,621826709489219981,05/26
Furman,Hessel,81964,4441476442024338,04/27
Zakary,Lebsack,60632,5066988769581709,08/26
Alvis,Bogisich,20371,2709916894245205,05/27
Christy,Bradtke,18727,4015005112616010,11/26
Queenie,Stiedemann,80672,4576311209314258,01/26
Abraham,Veum,69556,3056797312506001333,05/26
Petra,Wilderman,16958,6553755263961176,04/26
Marcella,Heidenreich,17641,50000039733745007,09/25
Gus,Will,41827,811042706201778265,05/25
Cristal,Greenholt,52281,375875386177929,04/25
Aron,Schowalter,71809,678894725418,03/25
Abdiel,Luettgen,50110,3528412411588910,08/25
Anahi,Walker,82207,371437254594943,06/26
Frida,Hansen,60218,67173103918891872,11/25
Orlo,Hammes,50093,6496690028387254238,02/25
Ralph,Rau,94847,4489618315755539,08/26
Marian,Bosco,91369,6509016930212641,12/26
Kylee,McGlynn,10685,346893473583988,12/27
Hans,Beahan,51022,5000007943723725023,02/27
Loyce,Swaniawski,36547,6527628864856298,06/26
Shaun,Koepp,36772,3821718489015550,10/25
Juliana,Lemke,96613,38658978848290,04/25
Herminia,Mayert,62356,3589291749979496,04/25
Burdette,Abernathy,22352,4060581612721314,07/25
Zella,Bogisich,96530,6011192822405212,11/26
Laurianne,Lemke,66807,5089992180298699289,07/27
Dudley,Kshlerin,39392,342044931058429,08/27
Claudine,Lindgren,29194,2297050391072108,07/25
Kathryn,Feil,44294,3001962777477419,10/27
Buck,Wolff,94167,622019144995592,10/27
Antonette,Hudson,33128,2298110206149977,06/25
Shanie,Hackett,69363,63828454523262134,03/25
Therese,Halvorson,84256,810601876394425,06/27
Archibald,Hermann,29263,6062826946302783,10/26
Alex,Murray,87291,36339461910036,03/27
Joan,Hauck,61680,6375993358814978,04/25
Dallas,Cronin,74778,6505388653035564,11/27
Adalberto,Nolan,90605,2131944394631268,08/25
Dedrick,Zulauf,83367,6062825198568158,05/25
Garnett,Koss,36276,3912194902574614596,07/27
Delphine,Halvorson,35193,6375684845915623,07/27
Briana,Bosco,10670,67624580885629,08/27
Stanford,Gorczany,49219,6234248895570980999,04/27
Kevin,Quigley,33800,4946088978789802,07/27
Janice,Bergnaum,73324,4388547346263878,11/27
Jed,Ruecker,49806,2221917117832307,09/27
Rhoda,Emard,19802,6011511476304503381,08/27
Aubree,Blanda,24604,2720192480719251,12/25
Woodrow,Mueller,93194,6492441458974357,03/26
Maximillian,Satterfield,38674,3883186887180779,08/27
Maureen,Haag,95136,62926747999804,04/26
Onie,Damore,82184,6375992218731034,06/25
Susie,Bayer,20667,3589593911144928,11/26
Christiana,Muller,50993,6375681829530808,09/25
Elda,Breitenberg,10742,2706760540945500,06/25
Cleo,Gleason,43315,6370956262124714,05/26
Esther,Kemmer,72786,6497957945773420,12/25
Ivory,Mitchell,87792,59833166775226200,05/26
Richard,Klocko,56871,6505418009813958,01/25
Hollie,Jerde,38116,2378746252717838,03/27
Yasmeen,Crist,28884,4337154959415580,04/25
Pansy,Carroll,78841,6376125061987440,09/25
Dedric,Wisozk,12943,2720994004148291,01/25
Precious,Zemlak,83946,35281392429394940,02/25
Donnell,Schumm,33711,6504058581038029,04/25
Christina,Schamberger,65941,6062828196906669,02/27
Trenton,Predovic,26941,6011693470370340109,12/26
Donald,Ernser,56423,6062824856497248,08/26
Ludie,Schroeder,17190,6272224919614333,05/27
Giovani,Runolfsson,24502,352887471464443676,10/26
Ramona,Wintheiser,61449,6062822680051330,08/25
Eveline,Emard,80863,3688737558523362123,12/26
Rubye,Hickle,61183,1800313034238167657,04/27
Cristal,Baumbach,75688,6516791442307722,06/26
Betsy,Beatty,29551,373991772022025,03/27
Shanny,VonRueden,52530,6218591039947109,08/25
Myron,Spinka,41706,2700910712638898,03/27
Monica,Jerde,53345,6370953970020524,04/27
Alexie,Osinski,15918,2293854200511766,06/25
Alvina,Anderson,32423,6761892364952,09/26
Malika,Rohan,95430,6507184505401429,01/27
Robyn,Gibson,60337,6011591772086098,01/27
Alvina,Jenkins,81039,6550210886866256,04/26
Janet,McCullough,70658,349613364971317,04/25
Raina,Rath,21401,6062823625309999,05/27
Matilda,Wunsch,37796,6062828085674071,08/25
Ignatius,Stamm,18041,4433844714541315,08/26
Samara,Gaylord,28719,3009179394988429,09/27
Antonette,Kirlin,40682,2221381221783288,01/25
Eugenia,Fisher,57112,6500310772004193,10/27
Rosa,Murray,12708,6270629876755001838,03/27
Alessia,Rohan,24512,358917284574933648,10/26
Vivian,Klein,21957,62466638222625968,06/26
Myrtie,Davis,46156,6376091345474433,12/26
Meredith,Johnson,21465,6011453537556164,03/25
Triston,Little,89116,2710139294129039,03/27
Ewald,Conn,75081,6062828037800030,07/27
Aleen,Walter,21703,6203124323013686606,04/26
Unique,Beatty,48537,3646697503199475599,03/26
Nettie,Hirthe,42600,6062822508046272,01/27
Myrtle,Koelpin,51524,56275021219090665,08/25
Jordyn,Stoltenberg,66260,6100695426306,10/26
Barney,Stiedemann,70816,6370950932649143,01/25
Lenora,Padberg,74383,4156216853506992,06/27
Granville,Haley,11274,180068060018062128,11/27
Kaylie,Rowe,39545,6062825769964778,03/27
Domenick,Brakus,57629,4350503326743888,09/27
Arnaldo,Leannon,71148,2718832545630126,01/27
Makenzie,Kris,35140,30571141593198,11/26
Tyree,DuBuque,81585,6376098537684976,10/27
Shane,Conn,12738,6500510453455610,07/27
Hollis,Okuneva,68187,629248412228345653,11/25
Emerald,Murazik,85724,6375683402719386,09/25
Hazel,Hyatt,74371,6376092808812994,03/25
Magnolia,Damore,99007,374181094437213,04/27
Desmond,Flatley,93858,3000099240388138,02/26
Malvina,Sporer,58197,626856912623423608,12/26
Tania,Pfannerstill,46830,213113510210457868,03/25
Demarco,Moen,16528,6062823656916365,07/26
Garry,Wyman,87945,2320275413720274,02/25
Vella,Walsh,12719,6516794582801371,06/25
Delphia,Corkery,80330,1800521046929789860,01/25
Caleb,Goyette,67365,4642544739766486,06/25
Marcelo,Cassin,65697,6550558799646250,08/26
Cicero,Rutherford,24904,62100614226887,09/26
Elenora,Mosciski,98257,375379282685721,07/25
Rhett,Graham,54400,6375997560952518,02/27
Allison,Maggio,71698,4573932782729597,09/25
Corine,Emmerich,27905,6011074100086627,11/27
Brooklyn,McLaughlin,46647,6593795422215595,04/25
Joana,Dietrich,11110,4758070283408028,01/27
