NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
3638404810490445,Dwi Sutrisno,Sawahlunto,08-10-1949,Perempuan,AB,Jalan Thamrin No.139,14/04,Tanah Abang,Cengkareng,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3508736703967146,Zahra Wahyudi,Padang,27-03-1996,Perempuan,AB,Jalan Sudirman No.180,07/14,Tanjungsari,Tapos,Buddha,Kawin,Guru,WNI,Seumur Hidup
3010081212910274,Ahmad Pratama,Bekasi,12-12-1991,Laki-Laki,B,Jalan Diponegoro No.116,18/06,Kebon Kacang,Sukmajaya,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1202840105912151,Yusuf Purnomo,Gunungkidul,01-05-1991,Laki-Laki,A,Jalan Diponegoro No.76,12/08,Purnawarman,Tapos,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
2656332511555352,Gunawan Santoso,Yogyakarta,25-11-1955,Laki-Laki,O,Jalan Diponegoro No.124,17/23,Kebon Kacang,Sukajaya,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2660211011893602,Hendra Setiawan,Purwokerto,10-11-1989,Laki-Laki,A,Jalan Gajah Mada No.152,05/22,Purnawarman,Beji,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3355792307030962,Gunawan Hidayat,Balikpapan,23-07-2003,Laki-Laki,A,Jalan Gajah Mada No.75,11/05,Desakota,Cengkareng,Buddha,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1701115510514644,Dwi Wahyudi,Blitar,15-10-1951,Perempuan,A,Jalan Merdeka No.193,18/11,Karanganyar,Sukajaya,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3321380912894862,Teguh Wijaya,Kuta,09-12-1989,Laki-Laki,AB,Jalan Gajah Mada No.121,17/15,Sukamaju,Pancoran Mas,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2399235012598508,Sunarti Wijaya,Surabaya,10-12-1959,Perempuan,A,Jalan Gajah Mada No.45,18/08,Purnawarman,Cibadak,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4186270806077896,Teguh Wijaya,Ubud,08-06-2007,Laki-Laki,AB,Jalan Gajah Mada No.39,04/13,Tanjungsari,Sukajaya,Konghucu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2657445404731702,Dwi Saputra,Jakarta Utara,14-04-1973,Perempuan,B,Jalan Merdeka No.161,05/17,Karanganyar,Cengkareng,Kristen,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2317831201657643,Joko Wijaya,Singaraja,12-01-1965,Laki-Laki,AB,Jalan Gajah Mada No.106,15/17,Tanjungsari,Beji,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2978221605727600,Yusuf Wibowo,Pekanbaru,16-05-1972,Laki-Laki,A,Jalan Sudirman No.21,13/03,Sindangsari,Kemayoran,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3950962010584957,Gunawan Santoso,Gianyar,20-10-1958,Laki-Laki,B,Jalan Gajah Mada No.198,18/13,Kebon Kacang,Beji,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
4228276207805078,Dwi Saputra,Tebing Tinggi,22-07-1980,Perempuan,O,Jalan Diponegoro No.167,17/22,Sindangsari,Sukmajaya,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2154545506554148,Indah Wibowo,Kutai Barat,15-06-1955,Perempuan,AB,Jalan Diponegoro No.168,05/12,Kebon Jeruk,Cipayung,Katolik,Kawin,Guru,WNI,Seumur Hidup
2379935005596016,Murni Wahyudi,Cirebon,10-05-1959,Perempuan,AB,Jalan Sudirman No.20,10/18,Mekarjaya,Beji,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2117025403778136,Putri Purnomo,Sleman,14-03-1977,Perempuan,B,Jalan Merdeka No.178,11/04,Kebon Jeruk,Beji,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1691282211573905,Yusuf Santoso,Padang,22-11-1957,Laki-Laki,AB,Jalan Merdeka No.86,07/07,Sukamaju,Cengkareng,Hindu,Belum Kawin,Wartawan,WNI,Seumur Hidup
1721876109734367,Dewi Setiawan,Surakarta,21-09-1973,Perempuan,A,Jalan Sudirman No.46,10/19,Tanah Abang,Tapos,Hindu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3394645006009528,Zahra Hidayat,Jakarta Pusat,10-06-2000,Perempuan,B,Jalan Diponegoro No.107,08/11,Cibubur,Kemayoran,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
1339031910966263,Wahyu Setiawan,Bandung,19-10-1996,Laki-Laki,AB,Jalan Gajah Mada No.165,17/10,Desakota,Cipayung,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
3570775710818708,Fitri Wibowo,Bogor,17-10-1981,Perempuan,AB,Jalan Merdeka No.56,18/02,Cilincing,Cibadak,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2919362407504101,Hendra Sutrisno,Siak,24-07-1950,Laki-Laki,AB,Jalan Merdeka No.3,17/09,Tanjungsari,Beji,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4220746007525394,Putri Pratama,Pematangsiantar,20-07-1952,Perempuan,A,Jalan Sudirman No.71,13/09,Mekarjaya,Sukajaya,Buddha,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
4315102809785541,Teguh Wahyudi,Samarinda,28-09-1978,Laki-Laki,AB,Jalan Diponegoro No.97,20/18,Kebon Jeruk,Tapos,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3298151001809700,Yusuf Wahyudi,Balikpapan,10-01-1980,Laki-Laki,AB,Jalan Merdeka No.25,20/07,Mekarjaya,Tapos,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
1997641810689734,Hendra Wahyudi,Siak,18-10-1968,Laki-Laki,O,Jalan Merdeka No.192,01/15,Cilincing,Beji,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2899812206509034,Hendra Wijaya,Kulon Progo,22-06-1950,Laki-Laki,AB,Jalan Gajah Mada No.17,04/03,Kebon Jeruk,Kemayoran,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3495874301941006,Murni Saputra,Yogyakarta,03-01-1994,Perempuan,A,Jalan Sudirman No.124,05/17,Desakota,Tapos,Islam,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
3797695801487673,Murni Santoso,Surakarta,18-01-1948,Perempuan,A,Jalan Diponegoro No.38,03/16,Kebon Kacang,Sukajaya,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1903644902877071,Dewi Sutrisno,Jakarta Selatan,09-02-1987,Perempuan,O,Jalan Sudirman No.149,12/06,Mekarjaya,Cengkareng,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2970184505898815,Putri Saputra,Jakarta Timur,05-05-1989,Perempuan,O,Jalan Merdeka No.164,12/19,Kebon Kacang,Cilandak,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4174375003594264,Dwi Pratama,Sleman,10-03-1959,Perempuan,A,Jalan Gajah Mada No.174,20/20,Tanjungsari,Cibadak,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3883502310806076,Yusuf Sutrisno,Magelang,23-10-1980,Laki-Laki,B,Jalan Merdeka No.15,05/24,Tanjungsari,Cengkareng,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4341634303928358,Fitri Wijaya,Gianyar,03-03-1992,Perempuan,O,Jalan Thamrin No.176,20/22,Kebon Jeruk,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2320914803675258,Dwi Santoso,Bukittinggi,08-03-1967,Perempuan,A,Jalan Gajah Mada No.120,04/07,Purnawarman,Pancoran Mas,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2493942804862298,Yusuf Purnomo,Siak,28-04-1986,Laki-Laki,B,Jalan Sudirman No.53,08/21,Tanjungsari,Cilandak,Buddha,Kawin,Wartawan,WNI,Seumur Hidup
3177300210795720,Budi Purnomo,Medan,02-10-1979,Laki-Laki,O,Jalan Sudirman No.186,14/07,Mekarjaya,Cengkareng,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4287605410688929,Murni Hidayat,Purwokerto,14-10-1968,Perempuan,B,Jalan Gajah Mada No.5,19/14,Tanjungsari,Sukajaya,Konghucu,Kawin,Guru,WNI,Seumur Hidup
1399534505749036,Sunarti Santoso,Medan,05-05-1974,Perempuan,A,Jalan Merdeka No.199,09/10,Cibubur,Tapos,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3252785304640930,Putri Setiawan,Kampar,13-04-1964,Perempuan,AB,Jalan Sudirman No.60,13/04,Sindangsari,Cibadak,Kristen,Cerai Hidup,Buruh,WNI,Seumur Hidup
3836080310749807,Joko Sutrisno,Bukittinggi,03-10-1974,Laki-Laki,O,Jalan Merdeka No.118,05/07,Desakota,Cilandak,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4165195109473857,Dewi Hidayat,Denpasar,11-09-1947,Perempuan,AB,Jalan Merdeka No.119,07/03,Tanjungsari,Sukmajaya,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1181411906571683,Herman Sutrisno,Medan,19-06-1957,Laki-Laki,B,Jalan Gajah Mada No.106,08/11,Kebon Jeruk,Tapos,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2211202506751356,Teguh Hidayat,Samarinda,25-06-1975,Laki-Laki,AB,Jalan Thamrin No.126,08/09,Tanjungsari,Sukmajaya,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3064842807889015,Hendra Hidayat,Jakarta Barat,28-07-1988,Laki-Laki,B,Jalan Sudirman No.191,10/01,Desakota,Pancoran Mas,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4267574912076176,Dewi Wibowo,Magelang,09-12-2007,Perempuan,AB,Jalan Sudirman No.113,13/08,Sukamaju,Cipayung,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2289726506698266,Kartika Saputra,Jakarta Utara,25-06-1969,Perempuan,O,Jalan Sudirman No.168,11/02,Purnawarman,Cilandak,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3145895607552621,Murni Purnomo,Singaraja,16-07-1955,Perempuan,AB,Jalan Sudirman No.33,05/05,Cibubur,Sukmajaya,Katolik,Kawin,Guru,WNI,Seumur Hidup
4062256510922732,Zahra Sutrisno,Surakarta,25-10-1992,Perempuan,O,Jalan Diponegoro No.164,17/16,Cilincing,Tapos,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3742106503618128,Putri Hidayat,Pematangsiantar,25-03-1961,Perempuan,O,Jalan Thamrin No.178,15/23,Tanah Abang,Sukmajaya,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2215164607758848,Putri Purnomo,Jakarta Barat,06-07-1975,Perempuan,O,Jalan Thamrin No.97,19/18,Tanjungsari,Tapos,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2686736402841238,Sunarti Hidayat,Bengkalis,24-02-1984,Perempuan,A,Jalan Merdeka No.126,11/22,Mekarjaya,Pancoran Mas,Katolik,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1782471101682073,Herman Setiawan,Madiun,11-01-1968,Laki-Laki,A,Jalan Diponegoro No.107,03/22,Cibubur,Sukajaya,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4446795204876866,Murni Saputra,Surakarta,12-04-1987,Perempuan,B,Jalan Merdeka No.47,18/11,Kebon Jeruk,Cipayung,Buddha,Kawin,Wiraswasta,WNI,Seumur Hidup
3875955904601389,Putri Saputra,Denpasar,19-04-1960,Perempuan,O,Jalan Sudirman No.101,01/17,Sindangsari,Sukmajaya,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3704460604622043,Yusuf Wahyudi,Medan,06-04-1962,Laki-Laki,B,Jalan Sudirman No.60,07/20,Desakota,Cilandak,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3540221507975623,Teguh Santoso,Padang,15-07-1997,Laki-Laki,O,Jalan Diponegoro No.97,11/19,Purnawarman,Cilandak,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3325294606686483,Kartika Santoso,Jakarta Utara,06-06-1968,Perempuan,A,Jalan Diponegoro No.108,10/16,Kebon Kacang,Kemayoran,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4172362811813525,Yusuf Purnomo,Semarang,28-11-1981,Laki-Laki,B,Jalan Gajah Mada No.155,18/15,Sindangsari,Sukmajaya,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2997992007015145,Ahmad Saputra,Jakarta Barat,20-07-2001,Laki-Laki,A,Jalan Thamrin No.176,14/17,Purnawarman,Sukmajaya,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3902091602682405,Herman Wijaya,Tenggarong,16-02-1968,Laki-Laki,O,Jalan Sudirman No.60,11/23,Sindangsari,Tapos,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2447811908560744,Hendra Wibowo,Tenggarong,19-08-1956,Laki-Laki,A,Jalan Sudirman No.152,15/12,Desakota,Cipayung,Islam,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
1629876501634224,Indah Wahyudi,Blitar,25-01-1963,Perempuan,B,Jalan Merdeka No.81,02/24,Desakota,Beji,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1454690507669026,Joko Santoso,Gianyar,05-07-1966,Laki-Laki,A,Jalan Gajah Mada No.47,20/13,Karanganyar,Sukmajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
1548840804875191,Teguh Pratama,Tenggarong,08-04-1987,Laki-Laki,AB,Jalan Thamrin No.52,04/07,Tanah Abang,Tapos,Katolik,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1684085511687690,Indah Wahyudi,Bukittinggi,15-11-1968,Perempuan,AB,Jalan Gajah Mada No.178,19/21,Sindangsari,Sukmajaya,Konghucu,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
4437724409787037,Sunarti Hidayat,Siak,04-09-1978,Perempuan,AB,Jalan Gajah Mada No.153,19/23,Kebon Kacang,Sukajaya,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2861154504776243,Lestari Wibowo,Bogor,05-04-1977,Perempuan,B,Jalan Thamrin No.198,12/15,Kebon Jeruk,Cibadak,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1401844206729037,Indah Purnomo,Purwokerto,02-06-1972,Perempuan,B,Jalan Merdeka No.125,04/02,Sukamaju,Tapos,Buddha,Kawin,Wiraswasta,WNI,Seumur Hidup
1159821804475113,Wahyu Wahyudi,Tanjungbalai,18-04-1947,Laki-Laki,O,Jalan Thamrin No.165,05/16,Cilincing,Sukajaya,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2796661303952071,Ahmad Setiawan,Siak,13-03-1995,Laki-Laki,B,Jalan Sudirman No.175,17/21,Karanganyar,Tapos,Kristen,Cerai Hidup,Buruh,WNI,Seumur Hidup
1678160603495831,Teguh Wibowo,Kampar,06-03-1949,Laki-Laki,B,Jalan Diponegoro No.131,11/05,Sukamaju,Sukajaya,Kristen,Kawin,Wartawan,WNI,Seumur Hidup
3746881203873866,Hendra Santoso,Binjai,12-03-1987,Laki-Laki,B,Jalan Merdeka No.147,06/07,Sindangsari,Sukajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3480086105876387,Kartika Wibowo,Madiun,21-05-1987,Perempuan,O,Jalan Merdeka No.51,18/05,Cilincing,Sukajaya,Islam,Kawin,Wiraswasta,WNI,Seumur Hidup
2541405612526946,Lestari Hidayat,Semarang,16-12-1952,Perempuan,A,Jalan Thamrin No.44,06/04,Karanganyar,Beji,Hindu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
3314520709617451,Wahyu Sutrisno,Jakarta Selatan,07-09-1961,Laki-Laki,AB,Jalan Sudirman No.34,04/13,Kebon Kacang,Pancoran Mas,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2640454810534329,Zahra Hidayat,Jakarta Timur,08-10-1953,Perempuan,O,Jalan Gajah Mada No.41,08/14,Cilincing,Cibadak,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1190992310619463,Budi Purnomo,Solok,23-10-1961,Laki-Laki,AB,Jalan Diponegoro No.64,16/06,Cilincing,Beji,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1125771604757377,Herman Saputra,Bukittinggi,16-04-1975,Laki-Laki,AB,Jalan Thamrin No.176,16/18,Purnawarman,Tapos,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4323915207732607,Sunarti Hidayat,Pekanbaru,12-07-1973,Perempuan,O,Jalan Sudirman No.56,13/09,Tanjungsari,Pancoran Mas,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1135672210501430,Budi Saputra,Madiun,22-10-1950,Laki-Laki,O,Jalan Sudirman No.44,09/13,Sindangsari,Kemayoran,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1189156504069399,Kartika Wibowo,Bukittinggi,25-04-2006,Perempuan,B,Jalan Diponegoro No.193,13/17,Mekarjaya,Cibadak,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
2172275009602457,Lestari Wibowo,Jakarta Selatan,10-09-1960,Perempuan,A,Jalan Sudirman No.51,09/11,Desakota,Tapos,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
2212582302960021,Ahmad Pratama,Bontang,23-02-1996,Laki-Laki,B,Jalan Gajah Mada No.29,11/05,Cibubur,Kemayoran,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3508511112831919,Herman Setiawan,Pematangsiantar,11-12-1983,Laki-Laki,A,Jalan Merdeka No.187,04/05,Sukamaju,Sukmajaya,Buddha,Kawin,Guru,WNI,Seumur Hidup
2723680904939689,Budi Hidayat,Tenggarong,09-04-1993,Laki-Laki,A,Jalan Sudirman No.139,16/07,Purnawarman,Cengkareng,Konghucu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2264796206015506,Dewi Hidayat,Bantul,22-06-2001,Perempuan,O,Jalan Diponegoro No.90,16/11,Kebon Kacang,Sukajaya,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2986204410649913,Kartika Pratama,Semarang,04-10-1964,Perempuan,B,Jalan Sudirman No.82,19/11,Tanjungsari,Cengkareng,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1540286801787715,Sunarti Pratama,Denpasar,28-01-1978,Perempuan,O,Jalan Gajah Mada No.90,01/16,Sukamaju,Beji,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3426310406478746,Hendra Hidayat,Singaraja,04-06-1947,Laki-Laki,B,Jalan Sudirman No.125,14/18,Cilincing,Cipayung,Hindu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1518104207034460,Murni Wahyudi,Denpasar,02-07-2003,Perempuan,O,Jalan Thamrin No.135,12/09,Cilincing,Pancoran Mas,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1665430301890621,Wahyu Wahyudi,Binjai,03-01-1989,Laki-Laki,AB,Jalan Thamrin No.6,01/20,Kebon Kacang,Kemayoran,Kristen,Kawin,Guru,WNI,Seumur Hidup
3283804801968942,Murni Pratama,Surakarta,08-01-1996,Perempuan,O,Jalan Merdeka No.147,17/20,Sindangsari,Cengkareng,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3560682302917105,Ahmad Pratama,Kuta,23-02-1991,Laki-Laki,AB,Jalan Gajah Mada No.179,08/22,Kebon Kacang,Sukajaya,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
1989912110726893,Gunawan Hidayat,Surakarta,21-10-1972,Laki-Laki,AB,Jalan Gajah Mada No.157,09/14,Kebon Jeruk,Cilandak,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
2005225407014437,Lestari Pratama,Denpasar,14-07-2001,Perempuan,B,Jalan Thamrin No.80,09/10,Tanah Abang,Cipayung,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2104872502023645,Gunawan Saputra,Kulon Progo,25-02-2002,Laki-Laki,O,Jalan Thamrin No.163,11/23,Sindangsari,Cibadak,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4296444501650763,Zahra Purnomo,Kuta,05-01-1965,Perempuan,AB,Jalan Thamrin No.158,12/04,Tanah Abang,Sukmajaya,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1913126212041292,Lestari Purnomo,Tegal,22-12-2004,Perempuan,O,Jalan Thamrin No.73,08/05,Sindangsari,Tapos,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1776061801808757,Herman Hidayat,Bontang,18-01-1980,Laki-Laki,AB,Jalan Merdeka No.129,13/19,Tanah Abang,Beji,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2805396705015644,Putri Purnomo,Sleman,27-05-2001,Perempuan,O,Jalan Thamrin No.161,17/02,Purnawarman,Cibadak,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3830272211630012,Ahmad Wahyudi,Blitar,22-11-1963,Laki-Laki,B,Jalan Diponegoro No.183,04/08,Purnawarman,Cibadak,Islam,Kawin,Karyawan Honorer,WNI,Seumur Hidup
1391671710626059,Budi Wahyudi,Malang,17-10-1962,Laki-Laki,AB,Jalan Gajah Mada No.135,17/05,Sindangsari,Pancoran Mas,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3264896709049235,Fitri Sutrisno,Madiun,27-09-2004,Perempuan,B,Jalan Sudirman No.39,16/01,Mekarjaya,Kemayoran,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3288012712001571,Teguh Purnomo,Malang,27-12-2000,Laki-Laki,A,Jalan Diponegoro No.40,04/01,Cilincing,Kemayoran,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2248230510078632,Yusuf Setiawan,Ubud,05-10-2007,Laki-Laki,AB,Jalan Thamrin No.119,09/11,Cilincing,Sukmajaya,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4167052807821533,Herman Hidayat,Kuta,28-07-1982,Laki-Laki,O,Jalan Thamrin No.186,08/13,Kebon Kacang,Tapos,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4146634902022467,Lestari Purnomo,Madiun,09-02-2002,Perempuan,AB,Jalan Diponegoro No.99,16/03,Karanganyar,Sukajaya,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2111015312835246,Kartika Purnomo,Malang,13-12-1983,Perempuan,A,Jalan Thamrin No.74,18/14,Desakota,Tapos,Konghucu,Belum Kawin,Buruh,WNI,Seumur Hidup
3645715011047896,Kartika Purnomo,Tegal,10-11-2004,Perempuan,A,Jalan Gajah Mada No.152,12/22,Tanjungsari,Cipayung,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2095835907760396,Putri Santoso,Tenggarong,19-07-1976,Perempuan,A,Jalan Sudirman No.119,18/11,Kebon Kacang,Tapos,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2340275803716385,Putri Wahyudi,Bantul,18-03-1971,Perempuan,O,Jalan Sudirman No.154,07/05,Tanjungsari,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3459705109529111,Indah Setiawan,Bukittinggi,11-09-1952,Perempuan,B,Jalan Merdeka No.127,19/10,Cibubur,Beji,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1710882306950763,Gunawan Hidayat,Sawahlunto,23-06-1995,Laki-Laki,O,Jalan Merdeka No.111,12/05,Cibubur,Pancoran Mas,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1498936603805404,Kartika Hidayat,Bandung,26-03-1980,Perempuan,O,Jalan Merdeka No.141,11/05,Cibubur,Pancoran Mas,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
2635816011583414,Fitri Wahyudi,Payakumbuh,20-11-1958,Perempuan,O,Jalan Merdeka No.144,04/03,Karanganyar,Tapos,Katolik,Belum Kawin,Wartawan,WNI,Seumur Hidup
3185102411966513,Ahmad Purnomo,Denpasar,24-11-1996,Laki-Laki,AB,Jalan Thamrin No.182,11/12,Kebon Jeruk,Pancoran Mas,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
4475075203611726,Kartika Pratama,Yogyakarta,12-03-1961,Perempuan,B,Jalan Diponegoro No.128,07/12,Karanganyar,Tapos,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
3475341702915378,Wahyu Wahyudi,Gunungkidul,17-02-1991,Laki-Laki,O,Jalan Sudirman No.8,09/01,Karanganyar,Kemayoran,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2859755601652325,Zahra Wahyudi,Siak,16-01-1965,Perempuan,O,Jalan Merdeka No.116,02/15,Cilincing,Cibadak,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1321060704655565,Hendra Sutrisno,Bekasi,07-04-1965,Laki-Laki,B,Jalan Sudirman No.40,15/05,Tanah Abang,Cengkareng,Kristen,Belum Kawin,Guru,WNI,Seumur Hidup
3233740202872448,Yusuf Santoso,Jakarta Pusat,02-02-1987,Laki-Laki,A,Jalan Merdeka No.90,17/10,Karanganyar,Cipayung,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1743920209036812,Yusuf Wahyudi,Madiun,02-09-2003,Laki-Laki,AB,Jalan Sudirman No.54,10/16,Tanah Abang,Sukajaya,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
2848101910832272,Hendra Hidayat,Bantul,19-10-1983,Laki-Laki,B,Jalan Thamrin No.66,04/08,Sukamaju,Cilandak,Katolik,Belum Kawin,Guru,WNI,Seumur Hidup
4437016409023805,Murni Hidayat,Pematangsiantar,24-09-2002,Perempuan,O,Jalan Gajah Mada No.77,11/03,Desakota,Kemayoran,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3933104708808437,Putri Wijaya,Surabaya,07-08-1980,Perempuan,B,Jalan Merdeka No.121,15/22,Cibubur,Kemayoran,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1205064507920844,Murni Setiawan,Tenggarong,05-07-1992,Perempuan,B,Jalan Diponegoro No.126,15/05,Sindangsari,Cilandak,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
4338915102878948,Sunarti Wahyudi,Samarinda,11-02-1987,Perempuan,AB,Jalan Gajah Mada No.100,11/05,Karanganyar,Sukajaya,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
